,Unnamed: 0,Image,Collection,Production,Date,Occasion,Multiple Bill,Performance_ID,Normalized Title,Original Language,Composer,Original Premiere,Original Title,Genre,Season,Directors,Title Language,Leaflet Language
977,977.0,Nederlandsch Lyrisch Tooneel 1906-1907_00137-20211216_121047.jpg,1906-1907,Quinten Massys,1907-01-26,,False,728885,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
978,978.0,Nederlandsch Lyrisch Tooneel 1906-1907_00141-20211216_121143.jpg,1906-1907,De Lustige Vrouwtjes van Windsor,1907-01-29,,False,514927,De Lustige Vrouwtjes van Windsor,DUI,Otto Nicolai,1849,Die lustigen Weiber von Windsor,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
979,979.0,Nederlandsch Lyrisch Tooneel 1906-1907_00145-20211216_121240.jpg,1906-1907,De Verzonken Klok,1907-02-02,,False,822624,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1906-1907,Jef Judels & Bernard Tokkie,NL,
980,980.0,Nederlandsch Lyrisch Tooneel 1906-1907_00149-20211216_121354.jpg,1906-1907,De Verzonken Klok,1907-02-04,aangeboden door Rubenskring,False,231140,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1906-1907,Jef Judels & Bernard Tokkie,NL,
981,981.0,Nederlandsch Lyrisch Tooneel 1906-1907_00151-20211216_121431.jpg,1906-1907,Kermisweelde,1907-02-05,verminderde prijs,False,188248,Kermisweelde,NL,Arthur van Dooren,1907,Kermisweelde,operette,1906-1907,Jef Judels & Bernard Tokkie,NL,
982,982.0,Nederlandsch Lyrisch Tooneel 1906-1907_00151-20211216_121431.jpg,1906-1907,Quinten Massys,1907-02-05,verminderde prijs,False,515099,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
983,983.0,Nederlandsch Lyrisch Tooneel 1906-1907_00155-20211216_121519.jpg,1906-1907,Tannhäuser,1907-02-07,Feestavond,False,472211,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1906-1907,Jef Judels & Bernard Tokkie,Unk,
984,984.0,Nederlandsch Lyrisch Tooneel 1906-1907_00160-20211216_122349.jpg,1906-1907,Herbergprinses,1907-02-09,,False,541777,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
985,985.0,Nederlandsch Lyrisch Tooneel 1906-1907_00164-20211216_122455.jpg,1906-1907,De Lustige Vrouwtjes van Windsor,1907-02-12,,False,402514,De Lustige Vrouwtjes van Windsor,DUI,Otto Nicolai,1849,Die lustigen Weiber von Windsor,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
986,986.0,Nederlandsch Lyrisch Tooneel 1906-1907_00164-20211216_122455.jpg,1906-1907,Winternachtsdroom,1907-02-12,,False,503573,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,NL,
987,987.0,Nederlandsch Lyrisch Tooneel 1906-1907_00168-20211216_122555.jpg,1906-1907,Laagland,1907-02-16,,False,965545,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1906-1907,Jef Judels & Bernard Tokkie,NL,
988,988.0,Nederlandsch Lyrisch Tooneel 1906-1907_00172-20211216_122707.jpg,1906-1907,Cleopatra,1907-02-19,,False,755990,Cleopatra,DEE,August Enna,1894,Cleopatra,opera seria,1906-1907,Jef Judels & Bernard Tokkie,Unk,
989,989.0,Nederlandsch Lyrisch Tooneel 1906-1907_00176-20211216_122812.jpg,1906-1907,Cecilia,1907-02-23,,False,207952,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
990,990.0,Nederlandsch Lyrisch Tooneel 1906-1907_00180-20211216_122916.jpg,1906-1907,De Verzonken Klok,1907-02-26,Feestavond,False,594719,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1906-1907,Jef Judels & Bernard Tokkie,NL,
991,991.0,Nederlandsch Lyrisch Tooneel 1906-1907_00184-20211216_123020.jpg,1906-1907,Cecilia,1907-03-02,,False,557412,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
992,992.0,Nederlandsch Lyrisch Tooneel 1906-1907_00188-20211216_123114.jpg,1906-1907,Tannhäuser,1907-03-05,,False,678230,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1906-1907,Jef Judels & Bernard Tokkie,Unk,
993,993.0,Nederlandsch Lyrisch Tooneel 1906-1907_00192-20211216_123209.jpg,1906-1907,Cleopatra,1907-03-07,,False,883914,Cleopatra,DEE,August Enna,1894,Cleopatra,opera seria,1906-1907,Jef Judels & Bernard Tokkie,Unk,
994,994.0,Nederlandsch Lyrisch Tooneel 1906-1907_00196-20211216_123307.jpg,1906-1907,Minnebrugje,1907-03-09,,False,476929,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
995,995.0,Nederlandsch Lyrisch Tooneel 1906-1907_00196-20211216_123307.jpg,1906-1907,Laagland,1907-03-09,,False,102977,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1906-1907,Jef Judels & Bernard Tokkie,NL,
996,996.0,Nederlandsch Lyrisch Tooneel 1906-1907_00200-20211216_123406.jpg,1906-1907,Cecilia,1907-03-12,,False,537093,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
997,997.0,Nederlandsch Lyrisch Tooneel 1906-1907_00204-20211216_123519.jpg,1906-1907,De Verzonken Klok,1907-03-16,Feestavond,False,324355,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1906-1907,Jef Judels & Bernard Tokkie,NL,
998,998.0,Nederlandsch Lyrisch Tooneel 1906-1907_00208-20211216_123628.jpg,1906-1907,Cecilia,1907-03-19,,False,309999,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
999,999.0,Nederlandsch Lyrisch Tooneel 1906-1907_00209-20211216_123646.jpg,1906-1907,Cecilia,1907-03-20,,False,232153,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
1000,1000.0,Nederlandsch Lyrisch Tooneel 1906-1907_00212-20211216_123728.jpg,1906-1907,De Lustige Vrouwtjes van Windsor,1907-03-21,Feestavond,False,117316,De Lustige Vrouwtjes van Windsor,DUI,Otto Nicolai,1849,Die lustigen Weiber von Windsor,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
1001,1001.0,Nederlandsch Lyrisch Tooneel 1906-1907_00213-20211216_123752.jpg,1906-1907,De Lustige Vrouwtjes van Windsor,1907-03-22,Feestavond,False,923937,De Lustige Vrouwtjes van Windsor,DUI,Otto Nicolai,1849,Die lustigen Weiber von Windsor,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
1002,1002.0,Nederlandsch Lyrisch Tooneel 1906-1907_00216-20211216_123832.jpg,1906-1907,Winternachtsdroom,1907-03-23,Eerste opvoering orpheus,False,344304,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,NL,
1003,1003.0,Nederlandsch Lyrisch Tooneel 1906-1907_00216-20211216_123832.jpg,1906-1907,Orpheus' Dood,1907-03-23,Eerste opvoering orpheus,False,584518,Orpheus' Dood,FR,Jacques Offenbach,1858,Orphée aux enfers,operetta,1906-1907,Jef Judels & Bernard Tokkie,NL,
1004,1004.0,Nederlandsch Lyrisch Tooneel 1906-1907_00217-20211216_123850.jpg,1906-1907,Winternachtsdroom,1907-03-24,,False,830183,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,NL,
1005,1005.0,Nederlandsch Lyrisch Tooneel 1906-1907_00217-20211216_123850.jpg,1906-1907,Orpheus' Dood,1907-03-24,,False,906991,Orpheus' Dood,FR,Jacques Offenbach,1858,Orphée aux enfers,operetta,1906-1907,Jef Judels & Bernard Tokkie,NL,
1006,1006.0,Nederlandsch Lyrisch Tooneel 1906-1907_00220-20211216_123928.jpg,1906-1907,Cecilia,1907-03-24,,False,285705,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
1007,1007.0,Nederlandsch Lyrisch Tooneel 1906-1907_00224-20211216_124020.jpg,1906-1907,Winternachtsdroom,1907-03-26,,False,871425,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,NL,
1008,1008.0,Nederlandsch Lyrisch Tooneel 1906-1907_00224-20211216_124020.jpg,1906-1907,Orpheus' Dood,1907-03-26,,False,291261,Orpheus' Dood,FR,Jacques Offenbach,1858,Orphée aux enfers,operetta,1906-1907,Jef Judels & Bernard Tokkie,NL,
1009,1009.0,Nederlandsch Lyrisch Tooneel 1906-1907_00228-20211216_124136.jpg,1906-1907,Orpheus' Dood,1907-03-30,,False,201313,Orpheus' Dood,FR,Jacques Offenbach,1858,Orphée aux enfers,operetta,1906-1907,Jef Judels & Bernard Tokkie,NL,
1010,1010.0,Nederlandsch Lyrisch Tooneel 1906-1907_00228-20211216_124136.jpg,1906-1907,Het Minnebrugje,1907-03-30,,False,124471,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1906-1907,Jef Judels & Bernard Tokkie,NL,
1011,1011.0,Nederlandsch Lyrisch Tooneel 1906-1907_00232-20211216_124231.jpg,1906-1907,Orpheus' Dood,1907-04-02,Sluitvertoning,False,780880,Orpheus' Dood,FR,Jacques Offenbach,1858,Orphée aux enfers,operetta,1906-1907,Jef Judels & Bernard Tokkie,NL,
1012,1012.0,Nederlandsch Lyrisch Tooneel 1906-1907_00232-20211216_124231.jpg,1906-1907,Charlotte Corday,1907-04-02,Sluitvertoning,False,843227,Charlotte Corday,NL,Peter Benoit,?,Charlotte Corday,lyrisch drama,1906-1907,Jef Judels & Bernard Tokkie,Unk,
1013,1013.0,1907-1908 Vlaamsche opera_00038-20211216_132800.jpg,1907-1908,Herbergprinses,1907-10-17,gala-vertoning,False,956417,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1014,1014.0,1907-1908 Vlaamsche opera_00040-20211216_132830.jpg,1907-1908,Het Arendsnest,1907-10-19,gala-vertoning,False,848165,Het Arendsnest,NL,Schrey Julius Jan Baptist,1904,Het Arendsnest,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1015,1015.0,1907-1908 Vlaamsche opera_00040-20211216_132830.jpg,1907-1908,Quinten Massijs,1907-10-19,gala-vertoning,False,435940,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1016,1016.0,1907-1908 Vlaamsche opera_00040-20211216_132830.jpg,1907-1908,Herbergprinses,1907-10-20,,False,826864,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1017,1017.0,1907-1908 Vlaamsche opera_00040-20211216_132830.jpg,1907-1908,Het Minnebrugje,1907-10-20,,False,775155,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1018,1018.0,1907-1908 Vlaamsche opera_00042-20211216_132858.jpg,1907-1908,Quinten Massijs,1907-10-22,,False,790668,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1019,1019.0,1907-1908 Vlaamsche opera_00042-20211216_132858.jpg,1907-1908,Herbergprinses,1907-10-24,gala,False,970684,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1020,1020.0,1907-1908 Vlaamsche opera_00044-20211216_132939.jpg,1907-1908,De Bruid der Zee,1907-10-26,,False,237056,De Bruid der Zee,NL,Jan Blockx,1901,De Bruid der Zee,romantische opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1021,1021.0,1907-1908 Vlaamsche opera_00044-20211216_132939.jpg,1907-1908,Het Arendsnest,1907-10-27,,False,141375,Het Arendsnest,NL,Schrey Julius Jan Baptist,1904,Het Arendsnest,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1022,1022.0,1907-1908 Vlaamsche opera_00044-20211216_132939.jpg,1907-1908,Quinten Massijs,1907-10-27,,False,679817,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1023,1023.0,1907-1908 Vlaamsche opera_00048-20211216_133024.jpg,1907-1908,Het Minnebrugje,1907-10-31,,False,227931,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1024,1024.0,1907-1908 Vlaamsche opera_00048-20211216_133024.jpg,1907-1908,Winternachtsdroom,1907-10-31,,False,195329,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,NL,
1025,1025.0,1907-1908 Vlaamsche opera_00050-20211216_133041.jpg,1907-1908,Het Minnebrugje,1907-11-01,,False,783001,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1026,1026.0,1907-1908 Vlaamsche opera_00050-20211216_133041.jpg,1907-1908,De Bruid der Zee,1907-11-01,,False,254089,De Bruid der Zee,NL,Jan Blockx,1901,De Bruid der Zee,romantische opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1027,1027.0,1907-1908 Vlaamsche opera_00050-20211216_133041.jpg,1907-1908,Het Minnebrugje,1907-11-02,,False,219536,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1028,1028.0,1907-1908 Vlaamsche opera_00050-20211216_133041.jpg,1907-1908,Winternachtsdroom,1907-11-02,,False,106349,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,NL,
1029,1029.0,1907-1908 Vlaamsche opera_00052-20211216_133103.jpg,1907-1908,Herbergprinses,1907-11-03,Afscheidsvertoning van den heer L. Swolfs voor zijn vertrek naar Nizza,False,306296,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1030,1030.0,1907-1908 Vlaamsche opera_00052-20211216_133103.jpg,1907-1908,Winternachtsdroom,1907-11-03,Afscheidsvertoning van den heer L. Swolfs voor zijn vertrek naar Nizza,False,608962,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,NL,
1031,1031.0,1907-1908 Vlaamsche opera_00054-20211216_133122.jpg,1907-1908,Het Arendsnest,1907-11-05,Vertooning ingericht door den Bond van Belanghebbenden van Dokken en Kaaien,False,183048,Het Arendsnest,NL,Schrey Julius Jan Baptist,1904,Het Arendsnest,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1032,1032.0,1907-1908 Vlaamsche opera_00054-20211216_133122.jpg,1907-1908,Quinten Massijs,1907-11-05,Vertooning ingericht door den Bond van Belanghebbenden van Dokken en Kaaien,False,571133,Quinten Massijs,NL,Emile Wambach,1899,Quinten Massys,lyrisch drama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1033,1033.0,1907-1908 Vlaamsche opera_00056-20211216_133139.jpg,1907-1908,Cecilia,1907-11-07,gala-vertoning,False,120754,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1034,1034.0,1907-1908 Vlaamsche opera_00056-20211216_133139.jpg,1907-1908,De Wilddief,1907-11-09,,False,782561,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1035,1035.0,1907-1908 Vlaamsche opera_00058-20211216_133205.jpg,1907-1908,Cecilia,1907-11-10,,False,332989,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1907-1908,Jef Judels & Bernard Tokkie,Unk,
1036,1036.0,1907-1908 Vlaamsche opera_00060-20211216_133226.jpg,1907-1908,De Wilddief,1907-11-14,gala-vertoning,False,554484,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1037,1037.0,1907-1908 Vlaamsche opera_00060-20211216_133226.jpg,1907-1908,De Walkure,1907-11-17,,False,477105,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,1907-1908,Jef Judels & Bernard Tokkie,NL,
1038,1038.0,1907-1908 Vlaamsche opera_00062-20211216_133249.jpg,1907-1908,De Walküre,1907-11-16,,False,785609,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,1907-1908,Jef Judels & Bernard Tokkie,NL,
1039,1039.0,1907-1908 Vlaamsche opera_00064-20211216_133312.jpg,1907-1908,Het Arendsnest,1907-09-17,Deze voorstelling werd volgens Renaat Verbruggen afgelast,False,228480,Het Arendsnest,NL,Schrey Julius Jan Baptist,1904,Het Arendsnest,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1040,1040.0,1907-1908 Vlaamsche opera_00064-20211216_133312.jpg,1907-1908,De Wilddief,1907-09-17,Deze voorstelling werd volgens Renaat Verbruggen afgelast,False,508811,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1041,1041.0,1907-1908 Vlaamsche opera_00068-20211216_133424.jpg,1907-1908,De Walküre,1907-11-21,gala-vertoning,False,719374,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,1907-1908,Jef Judels & Bernard Tokkie,NL,
1042,1042.0,1907-1908 Vlaamsche opera_00070-20211216_133451.jpg,1907-1908,De Wilddief,1907-11-23,,False,476549,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1043,1043.0,1907-1908 Vlaamsche opera_00070-20211216_133451.jpg,1907-1908,Het Minnebrugje,1907-11-24,,False,835059,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1044,1044.0,1907-1908 Vlaamsche opera_00070-20211216_133451.jpg,1907-1908,De Wilddief,1907-11-24,,False,199291,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1045,1045.0,1907-1908 Vlaamsche opera_00072-20211216_133517.jpg,1907-1908,Herbergprinses,1907-11-24,verminderde prijs,False,312665,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1046,1046.0,1907-1908 Vlaamsche opera_00074-20211216_133541.jpg,1907-1908,Laagland,1907-11-28,gala-vertoning,False,479111,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1907-1908,Jef Judels & Bernard Tokkie,NL,
1047,1047.0,1907-1908 Vlaamsche opera_00074-20211216_133541.jpg,1907-1908,De Wilddief,1907-11-30,,False,836186,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1048,1048.0,1907-1908 Vlaamsche opera_00076-20211216_133621.jpg,1907-1908,Winternachtsdroom,1908-12-01,,False,943915,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1908-1909,Jef Judels & Bernard Tokkie,NL,
1049,1049.0,1907-1908 Vlaamsche opera_00076-20211216_133621.jpg,1907-1908,Laagland,1908-12-01,,False,596090,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1908-1909,Jef Judels & Bernard Tokkie,NL,
1050,1050.0,1907-1908 Vlaamsche opera_00078-20211216_133649.jpg,1907-1908,Hansje en Grietje,1907-12-03,Eerste wederopvoering,False,683560,Hansje en Grietje,DUI,Engelbert Humperdinck,1893,Hänsel und Gretel,kinder opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1051,1051.0,1907-1908 Vlaamsche opera_00080-20211216_133723.jpg,1907-1908,De Walküre,2100-01-01,,False,400045,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,2099-2100,Jef Judels & Bernard Tokkie,NL,
1052,1052.0,1907-1908 Vlaamsche opera_00082-20211216_133738.jpg,1907-1908,Het Minnebrugje,1907-12-07,Gala-vertoning,False,950902,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1053,1053.0,1907-1908 Vlaamsche opera_00082-20211216_133738.jpg,1907-1908,Laagland,1907-12-07,Gala-vertoning,False,349545,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1907-1908,Jef Judels & Bernard Tokkie,NL,
1054,1054.0,1907-1908 Vlaamsche opera_00082-20211216_133738.jpg,1907-1908,Hansje en Grietje,1907-12-08,,False,322247,Hansje en Grietje,DUI,Engelbert Humperdinck,1893,Hänsel und Gretel,kinder opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1055,1055.0,1907-1908 Vlaamsche opera_00082-20211216_133738.jpg,1907-1908,Herbergprinses,1907-12-08,,False,398478,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1056,1056.0,1907-1908 Vlaamsche opera_00084-20211216_133815.jpg,1907-1908,Het Minnebrugje,2100-01-01,Gala-vertoning,False,819398,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,2099-2100,Jef Judels & Bernard Tokkie,NL,
1057,1057.0,1907-1908 Vlaamsche opera_00084-20211216_133815.jpg,1907-1908,Laagland,2100-01-01,Gala-vertoning,False,815622,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,2099-2100,Jef Judels & Bernard Tokkie,NL,
1058,1058.0,1907-1908 Vlaamsche opera_00084-20211216_133815.jpg,1907-1908,Hansje en Grietje,2100-01-01,,False,320662,Hansje en Grietje,DUI,Engelbert Humperdinck,1893,Hänsel und Gretel,kinder opera,2099-2100,Jef Judels & Bernard Tokkie,NL,
1059,1059.0,1907-1908 Vlaamsche opera_00084-20211216_133815.jpg,1907-1908,Herbergprinses,2100-01-01,,False,471963,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,2099-2100,Jef Judels & Bernard Tokkie,NL,
1060,1060.0,1907-1908 Vlaamsche opera_00086-20211216_133841.jpg,1907-1908,De Verzonken Klok,1907-12-10,,False,846757,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1907-1908,Jef Judels & Bernard Tokkie,NL,
1061,1061.0,1907-1908 Vlaamsche opera_00088-20211216_133908.jpg,1907-1908,De Verzonken Klok,2100-01-01,Ingericht door fanfare-maatschappij,False,204250,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,2099-2100,Jef Judels & Bernard Tokkie,NL,
1062,1062.0,1907-1908 Vlaamsche opera_00088-20211216_133908.jpg,1907-1908,Hansje en Grietje,1907-12-12,Gala-vertoning,False,906630,Hansje en Grietje,DUI,Engelbert Humperdinck,1893,Hänsel und Gretel,kinder opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1063,1063.0,1907-1908 Vlaamsche opera_00090-20211216_133932.jpg,1907-1908,De Verzonken Klok,1907-12-14,,False,834348,De Verzonken Klok,RUS,Aleksey Davidov,1903,Потонувший колокол,sprookjesdrama,1907-1908,Jef Judels & Bernard Tokkie,NL,
1064,1064.0,1907-1908 Vlaamsche opera_00090-20211216_133932.jpg,1907-1908,Het Minnebrugje,1907-12-15,,False,106025,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1065,1065.0,1907-1908 Vlaamsche opera_00090-20211216_133932.jpg,1907-1908,De Wilddief,1907-12-15,,False,498231,De Wilddief,DUI,Albert Lortzing,1842,Der Wildschütz,zangspel,1907-1908,Jef Judels & Bernard Tokkie,NL,
1066,1066.0,1907-1908 Vlaamsche opera_00092-20211216_134004.jpg,1907-1908,Hansje en Grietje,1907-12-15,,False,867135,Hansje en Grietje,DUI,Engelbert Humperdinck,1893,Hänsel und Gretel,kinder opera,1907-1908,Jef Judels & Bernard Tokkie,NL,
1067,1067.0,1907-1908 Vlaamsche opera_00094-20211216_134034.jpg,1907-1908,Laagland,1907-12-17,Volksvertoning,False,406491,Laagland,DUI,Albert D'Eugen,1903,Tiefland,melodramatische oper,1907-1908,Jef Judels & Bernard Tokkie,NL,
