,Date,Original Premiere,Directors,Normalized Title,Composer,Multiple Bill,Season,Title Language,Occasion,Production Language,Dutch,German,Title_Language_GLM,Dutch_Title,German_Title
5756,1942-02-19,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5757,1942-02-21,1872,Jef Sterkens,Aïda,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5758,1942-02-22,1906,Jef Sterkens,De Lustige Weduwe,Franz Lehár,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5759,1942-02-26,1897,Jef Sterkens,Bohème,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5760,1942-02-28,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5761,1942-03-01,1885,Jef Sterkens,De Zigeunerbaron,Johann Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5762,1942-03-01,1850,Jef Sterkens,Lohengrin,Richard Wagner,False,1941-1942,Unk,N,German,False,True,other,False,False
5763,1942-03-03,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5764,1942-03-05,1875,Jef Sterkens,Carmen,Georges Bizet,False,1941-1942,Unk,N,other,False,False,other,False,False
5765,1942-03-07,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5766,1942-03-07,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5767,1942-03-08,1859,Jef Sterkens,Faust,Charles Gounod,False,1941-1942,Unk,N,other,False,False,other,False,False
5768,1942-03-08,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5769,1942-03-12,1904,Jef Sterkens,Madame Butterfly,Giacomo Puccini,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5770,1942-03-14,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5771,1942-03-15,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5772,1942-03-15,1853,Jef Sterkens,Traviata,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5773,1942-03-17,1850,Jef Sterkens,Lohengrin,Richard Wagner,False,1941-1942,Unk,N,German,False,True,other,False,False
5774,1942-03-19,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5775,1942-03-21,1850,Jef Sterkens,Lohengrin,Richard Wagner,False,1941-1942,Unk,N,German,False,True,other,False,False
5776,1942-03-22,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5777,1942-03-22,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5778,1942-03-22,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5779,1942-03-26,1900,Jef Sterkens,Tosca,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5780,1942-03-28,1885,Jef Sterkens,De Zigeunerbaron,Johann Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5781,1942-03-29,1853,Jef Sterkens,Traviata,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5782,1942-03-29,1906,Jef Sterkens,De Lustige Weduwe,Franz Lehár,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5783,1942-03-30,1911,Jef Sterkens,De Rozenkavalier,Richard Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5784,1942-04-03,1882,Jef Sterkens,Parsifal,Richard Wagner,False,1941-1942,Unk,N,German,False,True,other,False,False
5785,1942-04-04,1923,Jef Sterkens,Het Land van den Glimlach,Franz Lehár,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5786,1942-04-05,1900,Jef Sterkens,Tosca,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5787,1942-04-05,1885,Jef Sterkens,De Zigeunerbaron,Johann Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5788,1942-04-07,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5789,1942-04-09,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5790,1942-04-09,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5791,1942-04-11,1858,Jef Sterkens,Orpheus' Dood,Jacques Offenbach,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5792,1942-04-12,1872,Jef Sterkens,Aïda,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5793,1942-04-12,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5794,1942-04-16,1858,Jef Sterkens,Orpheus' Dood,Jacques Offenbach,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5795,1942-04-18,1900,Jef Sterkens,Tosca,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5796,1942-04-19,1858,Jef Sterkens,Orpheus' Dood,Jacques Offenbach,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5797,1942-04-19,1850,Jef Sterkens,Lohengrin,Richard Wagner,False,1941-1942,Unk,N,German,False,True,other,False,False
5798,1942-04-21,1911,Jef Sterkens,De Rozenkavalier,Richard Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5799,1942-04-23,1923,Jef Sterkens,Het Land van den Glimlach,Franz Lehár,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5800,1942-04-25,1885,Jef Sterkens,De Zigeunerbaron,Johann Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5801,1942-04-26,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5802,1942-04-26,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5803,1942-04-26,1858,Jef Sterkens,Orpheus' Dood,Jacques Offenbach,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5804,1942-04-30,1906,Jef Sterkens,De Lustige Weduwe,Franz Lehár,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5805,1942-05-02,1903,Jef Sterkens,Reinaert de Vos,August De Boeck,False,1941-1942,NL,N,Dutch,True,False,Dutch,True,False
5806,1942-05-03,1900,Jef Sterkens,Tosca,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5807,1942-05-03,1859,Jef Sterkens,Faust,Charles Gounod,False,1941-1942,Unk,N,other,False,False,other,False,False
5808,1942-05-06,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5809,1942-05-04,?,Jef Sterkens,Symphonie-concert,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5810,1942-05-09,1911,Jef Sterkens,De Rozenkavalier,Richard Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5811,1942-05-10,1903,Jef Sterkens,Reinaert de Vos,August De Boeck,False,1941-1942,NL,N,Dutch,True,False,Dutch,True,False
5812,1942-05-10,1791,Jef Sterkens,De Tooverfluit,Wolfgang Amadeus Mozart,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5813,1942-05-12,1858,Jef Sterkens,Orpheus' Dood,Jacques Offenbach,False,1941-1942,NL,N,other,False,False,Dutch,True,False
5814,1942-05-14,1874,Jef Sterkens,De Vledermuis,Johan Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5815,1942-05-16,1872,Jef Sterkens,Aïda,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5816,1942-05-17,1874,Jef Sterkens,De Vledermuis,Johan Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5817,1942-05-17,1903,Jef Sterkens,Reinaert de vos,August De Boeck,True,1941-1942,NL,N,Dutch,True,False,Dutch,True,False
5818,1942-05-17,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5819,1942-05-21,1903,Jef Sterkens,Reinaert de vos,August De Boeck,True,1941-1942,NL,N,Dutch,True,False,Dutch,True,False
5820,1942-05-21,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5821,1942-05-23,1885,Jef Sterkens,De Zigeunerbaron,Johann Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5822,1942-05-24,1859,Jef Sterkens,Faust,Charles Gounod,False,1941-1942,Unk,N,other,False,False,other,False,False
5823,1942-05-24,1874,Jef Sterkens,De Vledermuis,Johan Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5824,1942-05-26,1872,Jef Sterkens,Aïda,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5825,1942-05-28,1911,Jef Sterkens,De Rozenkavalier,Richard Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5826,1942-05-30,1851,Jef Sterkens,Rigoletto,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5827,1942-05-31,1904,Jef Sterkens,Madame Butterfly,Giacomo Puccini,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5828,1942-05-31,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5829,1942-05-31,1897,Jef Sterkens,Bohème,Giacomo Puccini,False,1941-1942,Unk,N,other,False,False,other,False,False
5830,1942-06-04,1851,Jef Sterkens,Rigoletto,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5831,1942-06-06,1874,Jef Sterkens,De Vledermuis,Johan Strauss,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5832,1942-06-07,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5833,1942-06-07,?,Jef Sterkens,Dansenreeks,?,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5834,1942-06-07,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5835,1942-06-07,1875,Jef Sterkens,Carmen,Georges Bizet,False,1941-1942,Unk,N,other,False,False,other,False,False
5836,1942-06-11,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5837,1942-06-11,?,Jef Sterkens,Dansenreeks,?,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5838,1942-06-11,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5839,1942-06-13,1934,Jef Sterkens,Fanny Elssler,Johan Strauss II,False,1941-1942,Unk,N,German,False,True,other,False,False
5840,1942-06-14,1851,Jef Sterkens,Rigoletto,Giuseppe Verdi,False,1941-1942,Unk,N,other,False,False,other,False,False
5841,1942-06-14,1934,Jef Sterkens,Fanny Elssler,Johan Strauss II,False,1941-1942,Unk,N,German,False,True,other,False,False
5842,1942-06-18,1934,Jef Sterkens,Fanny Elssler,Johan Strauss II,False,1941-1942,Unk,N,German,False,True,other,False,False
5843,1942-06-20,1875,Jef Sterkens,Carmen,Georges Bizet,False,1941-1942,Unk,N,other,False,False,other,False,False
5844,1942-06-21,1934,Jef Sterkens,Fanny Elssler,Johan Strauss II,False,1941-1942,Unk,N,German,False,True,other,False,False
5845,1942-06-21,1890,Jef Sterkens,Cavalleria Rusticana,Pietro Mascagni,True,1941-1942,ITA,N,other,False,False,other,False,False
5846,1942-06-21,1892,Jef Sterkens,Paljas,Ruggiero Leoncavallo,True,1941-1942,Unk,N,other,False,False,other,False,False
5847,1942-06-25,1903,Jef Sterkens,Reinaert de vos,August De Boeck,True,1941-1942,NL,N,Dutch,True,False,Dutch,True,False
5848,1942-06-25,?,Jef Sterkens,De Sylphiden,Michel Brusselmans,True,1941-1942,NL,N,other,False,False,Dutch,True,False
5849,1942-06-27,1912,Jef Sterkens,Anna-Marie,Felix Körling,False,1941-1942,Unk,N,other,False,False,other,False,False
5850,1942-06-30,1934,Jef Sterkens,Fanny Elssler,Johan Strauss II,False,1941-1942,Unk,N,German,False,True,other,False,False
5851,1942-06-28,1868,Jef Sterkens,De Meesterzangers van Nurenberg,Richard Wagner,False,1941-1942,NL,N,German,False,True,Dutch,True,False
5852,1942-09-24,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5853,1942-09-26,1903,Joris Diels,Prinses Zonneschijn,Paul Gilson,False,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
5854,1942-09-27,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5855,1942-09-27,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5856,1942-09-27,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5857,1942-10-01,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5858,1942-10-03,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5859,1942-10-04,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5860,1942-10-04,1903,Joris Diels,Prinses Zonneschijn,Paul Gilson,False,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
5861,1942-10-08,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5862,1942-10-08,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5863,1942-10-10,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5864,1942-10-11,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5865,1942-10-11,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5866,1942-10-17,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5867,1942-10-17,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5868,1942-10-18,1903,Joris Diels,Prinses Zonneschijn,Paul Gilson,False,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
5869,1942-10-18,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5870,1942-10-22,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5871,1942-10-24,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5872,1942-10-25,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5873,1942-10-25,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5874,1942-10-25,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5875,1942-10-29,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5876,1942-10-31,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5877,1942-11-01,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5878,1942-11-01,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5879,1942-11-05,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5880,1942-11-07,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5881,1942-11-07,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5882,1942-11-08,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5883,1942-11-08,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5884,1942-11-12,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5885,1942-11-12,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5886,1942-11-14,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5887,1942-11-15,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5888,1942-11-15,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5889,1942-11-15,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5890,1942-11-19,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5891,1942-11-21,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5892,1942-11-22,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5893,1942-11-22,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5894,1942-11-22,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5895,1942-11-24,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5896,1942-11-26,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5897,1942-11-28,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5898,1942-11-29,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5899,1942-11-29,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5900,1942-11-29,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5901,1942-12-03,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5902,1942-12-05,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5903,1942-12-06,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5904,1942-12-06,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5905,1942-12-08,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5906,1942-12-10,1860,Joris Diels,Tristan en Isolde,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5907,1942-12-12,1860,Joris Diels,Tristan en Isolde,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5908,1942-12-13,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5909,1942-12-13,1942,Joris Diels,Zwaanhild,Paul Graener,True,1942-1943,NL,N,German,False,True,Dutch,True,False
5910,1942-12-13,?,Joris Diels,De Sylphiden,Michel Brusselmans,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5911,1942-12-15,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5912,1942-12-15,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5913,1942-12-17,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5914,1942-12-19,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5915,1942-12-20,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5916,1942-12-20,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5917,1942-12-22,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5918,1942-12-22,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5919,1942-12-24,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5920,1942-12-25,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5921,1942-12-26,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5922,1942-12-27,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5923,1942-12-27,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5924,1942-12-27,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
